variant,ym,p_risk,regime,ret,dd6,breadth,newlow_raw,newlow_t,trend,P_S0,P_S1,P_S2
baseline,2023-09,0.5042558726185367,Risk,-0.07589239775626777,-8.761303280623856,0.28835978835978837,0.04199475065616798,0.04199475065616798,-0.012585355701384738,0.0,0.986057529817271,0.013942470182728936
baseline,2023-10,0.7521252170539723,Risk,0.11295047385245627,-8.761303280623856,0.19129287598944592,0.13368283093053734,0.13368283093053734,-0.09427100994547444,0.0,1.087702118401881e-05,0.9999891229788159
baseline,2023-11,0.6280840018526642,Risk,0.047327914512986125,-8.761303280623856,0.34342105263157896,0.01832460732984293,0.01832460732984293,0.010664219656660182,0.0,0.9919144266972878,0.008085573302712208
baseline,2023-12,0.5641905257202151,Risk,-0.0595756152499437,-8.761303280623856,0.36662286465177396,0.006535947712418301,0.006535947712418301,0.052794103216056154,0.0,0.999405900824468,0.0005940991755319878
baseline,2024-01,0.5329679307601365,Risk,0.05817572230802637,-6.271472847747561,0.3136482939632546,0.04177545691906005,0.04177545691906005,-0.01267658822026686,0.0,0.9965093283998845,0.003490671600115517
baseline,2024-02,0.5166313256283588,Risk,0.039460849828057754,-15.556748011689637,0.40339425587467365,0.0390625,0.0390625,0.04017952408909992,0.0,0.9994105590068377,0.0005894409931621939
baseline,2024-03,0.5084017317572769,Risk,-0.019867920523340188,-15.556748011689637,0.3981723237597911,0.031209362808842653,0.031209362808842653,0.07271245190602368,0.0,0.9996557242276104,0.00034427577238962546
baseline,2024-04,0.5042433561967707,Risk,-0.020631054974127316,-15.556748011689637,0.4276401564537158,0.01818181818181818,0.01818181818181818,0.0494145378826015,0.0,0.999830038727471,0.00016996127252907504
baseline,2024-05,0.5026251087193616,Risk,0.06117914813209069,-16.410672322905484,0.4348958333333333,0.05194805194805195,0.05194805194805195,0.024344177358783737,0.0,0.9979862775160949,0.002013722483905128
baseline,2024-06,0.5013838597516931,Risk,-0.009696880532075847,-18.35716885207005,0.44545454545454544,0.042690815006468305,0.042690815006468305,0.0764859229140458,0.0,0.9997147784319508,0.00028522156804919844
baseline,2024-07,0.501359002814598,Risk,-0.03478551727212853,-15.01612366365288,0.40414507772020725,0.05426356589147287,0.05426356589147287,0.05397881881220789,0.0,0.9973317082449942,0.0026682917550058002
baseline,2024-08,0.501014407270375,Risk,-0.030303157557248217,-11.951507716337185,0.33635187580853815,0.015444015444015444,0.015444015444015444,0.008346978310445192,0.0,0.998660376547696,0.0013396234523039886
baseline,2024-09,0.5011469130457491,Risk,-0.014314019330007755,-10.361688207723441,0.32470892626131953,0.017994858611825194,0.017994858611825194,-0.026093303364016773,0.0,0.9974411623577537,0.002558837642246247
baseline,2024-10,0.5023458456463673,Risk,-0.03921522370126429,-14.142513086077047,0.2971576227390181,0.03465982028241335,0.03465982028241335,-0.04155982191301317,0.0,0.9929104435060289,0.007089556493971122
baseline,2024-11,0.7388420160452578,Risk,-0.022973123564838382,-14.142513086077047,0.23901808785529716,0.09242618741976893,0.09242618741976893,-0.08134976121706189,0.0,0.04932362711170343,0.9506763728882965
baseline,2024-12,0.6302635604788238,Risk,0.04912715928504907,-14.142513086077047,0.22136422136422138,0.03713188220230474,0.03713188220230474,-0.09722073381716936,0.0,0.9566297901752204,0.04337020982477957
baseline,2025-01,0.5651317802394119,Risk,0.006121432841425634,-14.142513086077047,0.27742749054224464,0.047619047619047616,0.047619047619047616,-0.04223335124172008,0.0,1.0,7.008381401869127e-46
baseline,2025-02,0.5325658901197059,Risk,-0.020396525364153484,-13.246896601141799,0.3161209068010076,0.05137844611528822,0.05137844611528822,-0.03262800304068284,0.0,1.0,2.969755925927775e-45
baseline,2025-03,0.5162829450675029,Risk,0.030425770083210457,-9.030334502270755,0.23173803526448364,0.1677096370463079,0.1677096370463079,-0.048467322341249376,0.0,0.9999999999693999,3.0600075805704627e-11
baseline,2025-04,0.5081414725337514,Risk,0.055174550880334294,-4.149986320647181,0.44221105527638194,0.01373283395755306,0.01373283395755306,-0.0065084513560545836,0.0,1.0,7.729897673234303e-64
baseline,2025-05,0.5040707362668757,Risk,0.13864929369746903,-8.901506871653952,0.6077694235588973,0.0149812734082397,0.0149812734082397,0.054373798994654,0.0,1.0,2.866385230955793e-72
baseline,2025-06,0.5020353681334379,Risk,0.0565615108884876,-8.901506871653952,0.6946182728410513,0.014943960149439602,0.014943960149439602,0.1731593442650227,0.0,1.0,2.1479327636472848e-78
baseline,2025-07,0.5010176840667189,Risk,-0.01831182604318171,-8.901506871653952,0.7025,0.0161892901618929,0.0161892901618929,0.20326394938316508,0.0,1.0,8.356580672634801e-79
baseline,2025-08,0.5005088420333594,Risk,0.07488679795710262,-8.901506871653952,0.6221945137157108,0.029850746268656716,0.029850746268656716,0.16283542110893048,0.0,1.0,3.0146494497324686e-67
baseline,2025-09,0.5002544210166797,Risk,0.19941011588801794,-19.894662107505688,0.5810473815461347,0.036069651741293535,0.036069651741293535,0.20077369439638454,0.0,1.0,8.911060519136909e-63
baseline,2025-10,0.5001272105083399,Risk,-0.044043800878727946,-19.894662107505688,0.5616438356164384,0.055900621118012424,0.055900621118012424,0.3394639198645848,0.0,1.0,4.593993063322677e-60
baseline,2025-11,0.5000636052541699,Risk,0.07323907704836685,-19.894662107505688,0.5591531755915318,0.02608695652173913,0.02608695652173913,0.24419642262152758,0.0,1.0,6.740810845358761e-66
baseline,2025-12,0.5000318026270849,Risk,0.23971267417636266,-19.894662107505688,0.5261194029850746,0.05217391304347826,0.05217391304347826,0.2649523475400175,0.0,1.0,3.58044012577328e-56
baseline,2026-01,0.5000159013135425,Risk,0.19519520978992544,-38.630429604794614,0.568407960199005,0.02977667493796526,0.02977667493796526,0.40944755765938273,0.0,1.0,8.316178049336066e-128
baseline,2026-02,0.5000079506567712,Risk,-0.19084643404922963,,0.6878109452736318,0.034739454094292806,0.034739454094292806,0.5145445961220702,0.0,1.0,1.5383622322966028e-136
baseline,2026-03,0.5000039753283856,Risk,0.3060707394429423,,0.47139303482587064,0.05093167701863354,0.05093167701863354,0.22453110494167575,0.0,1.0,3.704058900701502e-104
baseline,2026-04,0.5000019876641928,Risk,0.28448510731373733,,0.6687422166874222,0.01987577639751553,0.01987577639751553,0.41137237956509753,0.0,1.0,2.5404697676899244e-143
baseline,2026-05,0.5000009938320964,Risk,3.894198542830907e-05,,0.4166666666666667,0.16770186335403728,0.16770186335403728,0.5729459789192315,0.0,1.0,6.447486697217809e-64
baseline,2026-06,0.5000004969160482,Risk,-0.22191170974465646,,0.24906600249066002,0.03482587064676617,0.03482587064676617,0.4630986814240598,0.0,1.0,3.395391860194472e-123
baseline,2026-07,0.5000002484580242,Risk,,,0.2082294264339152,0.018703241895261846,0.018703241895261846,0.13992806481532993,0.0,1.0,3.640874714462412e-130
zclip2,2004-01,,Benign,0.04115495923412649,-22.1225153975113,0.42348008385744235,0.029227557411273485,0.0,0.15824128686832947,,,
zclip2,2004-02,,Benign,-0.0033053167990804155,-23.125651268905422,0.4716981132075472,0.03333333333333333,0.0,0.1613811332129025,,,
zclip2,2004-03,,Benign,-0.020056755416844152,-23.125651268905422,0.4225941422594142,0.041666666666666664,0.0,0.12127312523347315,,,
zclip2,2004-04,,Benign,-0.06837883983548998,-17.04822669606366,0.4435146443514644,0.079002079002079,0.0,0.07128273535108715,,,
zclip2,2004-05,,Benign,-0.022454777350083832,-11.790086712312286,0.27348643006263046,0.043568464730290454,0.0,-0.010148399600305103,,,
zclip2,2004-06,,Benign,-0.06420284374016216,-8.936841114166516,0.28958333333333336,0.022821576763485476,0.0,-0.03760665885061895,,,
zclip2,2004-07,,Benign,0.0927869801410397,-8.936841114166516,0.225,0.05578512396694215,0.0,-0.1056667270607355,,,
zclip2,2004-08,,Benign,0.03922498257022733,-8.936841114166516,0.38958333333333334,0.02053388090349076,0.0,-0.01601324675233033,,,
zclip2,2004-09,,Benign,-0.0002993689206676198,-8.936841114166516,0.5435684647302904,0.026694045174537988,0.0,0.017163207917091326,,,
zclip2,2004-10,,Benign,0.05177036236022192,-10.900575155165859,0.5663900414937759,0.03696098562628337,0.0,0.011368610080991055,,,
zclip2,2004-11,,Benign,0.020340279025603536,-10.900575155165859,0.6970954356846473,0.02459016393442623,0.0,0.060744857088629985,,,
zclip2,2004-12,,Benign,0.04105280605239425,-10.900575155165859,0.7125256673511293,0.016293279022403257,-1.1134079327167732,0.08167439434173603,,,
zclip2,2005-01,,Benign,0.08433576939534881,-10.900575155165859,0.8459958932238193,0.014256619144602852,-1.1164520438042096,0.11980339957208566,,,
zclip2,2005-02,,Benign,-0.045166897383133287,-10.900575155165859,0.9301848049281314,0.012195121951219513,-1.126234872040839,0.1917411217093751,,,
zclip2,2005-03,,Benign,-0.05631265563671062,-8.150820576126073,0.889344262295082,0.014227642276422764,-0.9479917656813498,0.11883663529980971,,,
zclip2,2005-04,,Benign,0.06464395365828834,-8.322152523383552,0.7402862985685071,0.028455284552845527,-0.15807283280824783,0.0381519981234112,,,
zclip2,2005-05,,Benign,0.03911519187847001,-8.322152523383552,0.7576374745417516,0.016260162601626018,-0.8116549009156645,0.07708156318980375,,,
zclip2,2005-06,,Benign,0.10229533870135499,-8.322152523383552,0.8065173116089613,0.014198782961460446,-0.8835015113298605,0.09291739768206721,,,
zclip2,2005-07,,Benign,-0.02516002305878673,-8.746719412492364,0.8780487804878049,0.012072434607645875,-0.9547688505610787,0.16735933682648987,,,
zclip2,2005-08,,Benign,0.12708967654909675,-8.746719412492364,0.7439024390243902,0.01603206412825651,-0.6981096376086448,0.11176872813970651,,,
zclip2,2005-09,,Benign,-0.05151474919205312,-8.746719412492364,0.9004065040650406,0.005671077504725898,-1.2258090926562542,0.19932315682764482,,,
zclip2,2005-10,,Benign,0.12030805175416193,-8.746719412492364,0.8536585365853658,0.007518796992481203,-1.0630838660323092,0.11552293340277414,,,
zclip2,2005-11,,Benign,0.0631474730322672,-11.5340989307117,0.8985801217038539,0.00375234521575985,-1.208933280217892,0.19429252939974578,,,
zclip2,2005-12,,Benign,0.014832830212289538,-17.808423193543497,0.8373493975903614,0.009328358208955223,-0.8590480838387217,0.22232906025660304,,,
zclip2,2006-01,,Benign,-0.0201738719136767,-17.808423193543497,0.7454909819639278,0.005597014925373134,-1.0272858414818429,0.199220547453102,,,
zclip2,2006-02,,Benign,-0.00874167246273494,-17.808423193543497,0.6616257088846881,0.00558659217877095,-0.9880324713313063,0.1435452088081431,,,
zclip2,2006-03,,Benign,0.04422624739817227,-17.808423193543497,0.5902255639097744,0.0074211502782931356,-0.8547689478895553,0.10154566353499148,,,
zclip2,2006-04,,Benign,-0.07186579891986777,-17.808423193543497,0.6303939962476548,0.011131725417439703,-0.6261978404291506,0.11278025181992381,,,
zclip2,2006-05,,Benign,-0.01711309675450623,-8.639293468825793,0.416044776119403,0.05730129390018484,1.8793089075845424,0.015212804000979619,,,
zclip2,2006-06,,Benign,0.002061476913616911,-5.153632653612938,0.2947761194029851,0.011029411764705883,-0.6515113955346455,-0.013166327380923458,,,
zclip2,2006-07,,Benign,0.04231715200737107,-5.9967543387908995,0.24394785847299813,0.014678899082568808,-0.44012913106515905,-0.016672469677263595,,,
zclip2,2006-08,,Benign,0.013801650043684832,-5.9967543387908995,0.33766233766233766,0.012844036697247707,-0.5327005351369738,0.014602599869848435,,,
zclip2,2006-09,,Benign,-0.005002140264830257,-6.386264430782818,0.49907578558225507,0.01282051282051282,-0.523813389119133,0.02320683621676341,,,
zclip2,2006-10,,Benign,0.04958404579405595,-6.386264430782818,0.522140221402214,0.012750455373406194,-0.5180868986199807,0.01908522473013526,,,
zclip2,2006-11,,Benign,0.0015709987092444866,-6.386264430782818,0.7522935779816514,0.014519056261343012,-0.40813275521176773,0.06400078824017569,,,
zclip2,2006-12,,Benign,-0.0517476837905162,-6.386264430782818,0.7119266055045872,0.019855595667870037,-0.09180129275904732,0.059890355051110525,,,
zclip2,2007-01,,Benign,0.04198553639575109,-6.386264430782818,0.5394495412844037,0.032432432432432434,0.6541023149887714,0.004252712379903002,,,
zclip2,2007-02,,Benign,0.024842369408128562,-18.268953995384496,0.6190476190476191,0.03423423423423423,0.7593338472636288,0.0450758281281636,,,
zclip2,2007-03,,Benign,0.061746541180188075,-18.268953995384496,0.7231329690346083,0.012612612612612612,-0.4908967487503961,0.06339369480008655,,,
zclip2,2007-04,,Benign,0.10288284894052024,-18.268953995384496,0.8061594202898551,0.01981981981981982,0.05872434439307334,0.10289315874078206,,,
zclip2,2007-05,,Benign,0.0250982947648013,-18.268953995384496,0.8826714801444043,0.012589928057553957,-0.45064973860191726,0.1760744838779892,,,
zclip2,2007-06,,Benign,0.10878071036997672,-18.268953995384496,0.8954954954954955,0.012544802867383513,-0.4310132084000744,0.17157764065553208,,,
zclip2,2007-07,,Benign,-0.031051032028847292,-23.042352546683908,0.9117117117117117,0.012522361359570662,-0.3932905570306652,0.2357287915979698,,,
zclip2,2007-08,,Benign,0.03909802834457499,-23.042352546683908,0.8432432432432433,0.008928571428571428,-0.6973007287439523,0.17232185377212264,,,
zclip2,2007-09,,Benign,0.060812398984444904,-23.75039993492264,0.8216216216216217,0.010676156583629894,-0.49721976544424057,0.18597959723074153,,,
zclip2,2007-10,,Benign,-0.0769305712974303,-23.75039993492264,0.6834532374100719,0.01060070671378092,-0.4613757410319803,0.20556931502929685,,,
zclip2,2007-11,,Benign,-0.0046537225168874485,-19.390534055808338,0.4946236559139785,0.012345679012345678,-0.25550093981662,0.09064464839158813,,,
zclip2,2007-12,,Benign,-0.1436116399354005,-17.00938062473454,0.4400715563506261,0.012280701754385965,-0.25063081529892584,0.061961428788612466,,,
zclip2,2008-01,,Benign,0.05351203839037111,-20.19609395422751,0.16607142857142856,0.03152364273204904,1.5894041413311155,-0.11030726319812328,,,
zclip2,2008-02,,Benign,-0.004457768023614417,-21.95639635110014,0.23309608540925267,0.017452006980802792,0.20245843704542557,-0.06571552666346805,,,
zclip2,2008-03,,Benign,0.07129148713604883,-26.530536804210758,0.19081272084805653,0.015706806282722512,0.028071597201299484,-0.07085405855911349,,,
zclip2,2008-04,,Benign,0.014544226557667628,-50.301236840175,0.26455026455026454,0.017421602787456445,0.23082606725531174,-0.002413875470199361,,,
zclip2,2008-05,,Benign,-0.095625303030343,-49.31210299564691,0.356140350877193,0.017421602787456445,0.2274714330914369,0.01613525253455018,,,
zclip2,2008-06,,Benign,-0.04791273487358194,-43.95254845785039,0.29597197898423816,0.10416666666666667,2.0,-0.08147053381121248,,,
zclip2,2008-07,,Benign,-0.0755203586899934,-41.13202266736796,0.24781849912739964,0.031088082901554404,0.7174016606805145,-0.10874284490467363,,,
zclip2,2008-08,,Benign,-0.01775825633142869,-37.484600271205935,0.17770034843205576,0.14457831325301204,2.0,-0.16019089939252723,,,
zclip2,2008-09,,Benign,-0.23134399572164677,-35.17188776606094,0.14285714285714285,0.10652920962199312,2.0,-0.15005229851235985,,,
zclip2,2008-10,,Benign,-0.03323280897476555,-19.704612573727786,0.01916376306620209,0.024054982817869417,-0.030811891592774227,-0.3676482008703952,,,
zclip2,2008-11,,Benign,0.044978511462916426,-17.046503244304912,0.05025996533795494,0.010309278350515464,-0.4846965401627785,-0.36328060602431195,,,
zclip2,2008-12,,Benign,0.033473561437039834,-17.046503244304912,0.06368330464716007,0.010309278350515464,-0.4858066271066049,-0.2797203962162543,,,
zclip2,2009-01,1.0,Risk,-0.08525867370867979,-15.818915824881863,0.0963855421686747,0.00859106529209622,-0.5454241747847064,-0.21296970755925537,7.845874176000526e-31,3.3168599682575446e-25,1.0
zclip2,2009-02,1.0,Risk,0.13473747356270582,-5.23507102218862,0.11855670103092783,0.02577319587628866,-0.0027656060007057335,-0.2549394517452872,3.763759323593969e-33,5.080098816014276e-28,1.0
zclip2,2009-03,1.0,Risk,0.13521129297623613,-5.23507102218862,0.3556701030927835,0.005128205128205128,-0.6779190573117202,-0.07152892309056592,1.4281972387473862e-25,4.375204821070843e-23,1.0
zclip2,2009-04,0.5001136587368326,Risk,0.019374035739815998,-8.039541043237852,0.7920962199312714,0.005119453924914676,-0.6705513696238089,0.08430311563580845,0.9995453650882974,0.0004546348760752204,3.562741847658946e-11
zclip2,2009-05,0.25005710843199846,Benign,-0.004169431902441678,-11.308526734305968,0.8333333333333334,0.005110732538330494,-0.6297947191238559,0.11582055272844527,0.9999988837456711,1.116254328815783e-06,7.853265100061188e-43
zclip2,2009-06,0.12502875422655763,Benign,0.12029617158463801,-11.308526734305968,0.8092783505154639,0.003395585738539898,-0.6767353173661229,0.12039650568715698,0.9999991999577664,8.000422335827462e-07,1.0136739017401128e-44
zclip2,2009-07,0.06251438435990085,Benign,0.022192357015423214,-11.308526734305968,0.8970840480274442,0.003389830508474576,-0.6631956697545485,0.2288316787069986,0.9999999710135119,2.8986488158277234e-08,1.5083538340044378e-56
zclip2,2009-08,0.031257212119182004,Benign,0.0510663946409764,-11.308526734305968,0.8683760683760684,0.005084745762711864,-0.5985938444337064,0.21152881440654714,0.9999999202430737,7.975692631284932e-08,3.0338370667726338e-55
zclip2,2009-09,0.015629202449560776,Benign,-0.05525543136425026,-9.826886588548733,0.7662116040955631,0.005067567567567568,-0.5901320699876296,0.21100335580063334,0.9999976144401209,2.3855598790989296e-06,1.3774069988001956e-47
zclip2,2009-10,0.007880071074462567,Benign,-0.015872794001580925,-9.826886588548733,0.6207482993197279,0.008431703204047217,-0.4760874869743316,0.11846226221756012,0.9997381206012713,0.00026187939872871505,4.666066123015211e-33
zclip2,2009-11,0.009012024606117903,Benign,0.08174983668112512,-10.921698461936312,0.47368421052631576,0.0067226890756302525,-0.5230102204813918,0.0712545545250961,0.9797120437244535,0.02028795627554648,3.8140688583057204e-21
zclip2,2009-12,0.004954435085823334,Benign,-0.047742689070899846,-10.921698461936312,0.5610169491525424,0.008389261744966443,-0.4574207206537308,0.11033078928034609,0.9982063088689425,0.0017936911310575303,9.569541778251847e-26
zclip2,2010-01,0.2634575484036872,Benign,-0.0048988707108124085,-10.921698461936312,0.3559322033898305,0.01669449081803005,-0.17551208759414585,0.034310035476126294,0.0,0.9560786765568982,0.04392132344310189
zclip2,2010-02,0.390757797478862,Benign,0.06162752714789543,-10.921698461936312,0.40878378378378377,0.0066555740432612314,-0.474522966112837,0.015479414443327906,0.0,0.9638839068919263,0.03611609310807374
zclip2,2010-03,0.4457859437510455,Benign,0.028774010520898452,-10.921698461936312,0.5430016863406408,0.008305647840531562,-0.4168426656538651,0.05702194992769746,0.0,0.9983718199535422,0.001628180046457831
zclip2,2010-04,0.48078075389044594,Benign,-0.05759781759966809,-10.37748320233044,0.5932773109243697,0.03820598006644518,0.527970252048997,0.06308711798021331,0.0,0.968448871940307,0.03155112805969289
zclip2,2010-05,0.4979862242568047,Benign,0.03475402227722779,-3.91121457460053,0.4429530201342282,0.01652892561983471,-0.1713033579237583,-0.0029349726695730993,0.0,0.969616610753673,0.03038338924632696
zclip2,2010-06,0.500215924183667,Benign,0.035941986108499524,-3.845078550467851,0.52,0.014802631578947368,-0.22888640558027668,0.02514853549060055,0.0,0.9951087517789413,0.004891248221058659
zclip2,2010-07,0.5009056404267178,Benign,-0.009424017363899306,-3.845078550467851,0.5640599001663894,0.016339869281045753,-0.18305109095575978,0.055829218533211336,0.0,0.996809286660463,0.003190713339537011
zclip2,2010-08,0.5359739422132241,Benign,0.07462921164467073,-8.337227923902812,0.5149501661129569,0.037520391517128875,0.4722958344623892,0.0363023259848881,0.0,0.8579155120005388,0.1420844879994611
zclip2,2010-09,0.5180773662590727,Benign,0.005414266402295365,-9.064177775192928,0.6461794019933554,0.00487012987012987,-0.5704512939835831,0.09618033981896787,0.0,0.9996384193901572,0.00036158060984290997
zclip2,2010-10,0.5090507112517086,Benign,0.011513876774815301,-9.064177775192928,0.7166392092257001,0.003246753246753247,-0.6138756163231133,0.08833412707003842,0.0,0.9999518875113109,4.811248868902382e-05
zclip2,2010-11,0.5050237367338446,Benign,0.07684956907217955,-9.064177775192928,0.5773026315789473,0.021103896103896104,-0.05117995661900391,0.08175307313050299,0.0,0.998006475568039,0.0019935244319609527
zclip2,2010-12,0.5025478278212536,Benign,0.009132121145173144,-9.390475387247498,0.6356209150326797,0.004838709677419355,-0.5633066690507215,0.13271851868142573,0.0,0.9998561621826744,0.0001438378173256285
zclip2,2011-01,0.5061878846482231,Benign,-0.0630178491259451,-9.390475387247498,0.5481239804241436,0.04019292604501608,0.5549996143584893,0.11957276955761448,0.0,0.9803441170496149,0.01965588295038514
zclip2,2011-02,0.7489276492664424,Risk,0.0863197535857878,-23.251203200063088,0.4042207792207792,0.0688,1.3795297385095544,0.04138724794095733,0.0,0.01666517223067669,0.9833348277693233
zclip2,2011-03,0.6386356933926047,Risk,0.040660824149329144,-25.852864569071464,0.5097402597402597,0.011164274322169059,-0.3973384211116488,0.10304364967273119,0.0,0.9433125249624659,0.056687475037534116
zclip2,2011-04,0.5705026073942625,Risk,-0.022756360394378228,-25.852864569071464,0.512987012987013,0.030254777070063694,0.18091627181818815,0.11869774828595674,0.0,0.995260957208159,0.0047390427918409285
zclip2,2011-05,0.5421038394829369,Risk,-0.01950087042907933,-24.20813200447799,0.4251207729468599,0.042993630573248405,0.5501420586354812,0.07751751056133888,0.0,0.9725898568567771,0.027410143143222838
zclip2,2011-06,0.5218527650378371,Risk,0.015480637523060725,-24.20813200447799,0.432475884244373,0.006309148264984227,-0.541560352181563,0.04126517741947798,0.0,0.9967966188145259,0.00320338118547416
zclip2,2011-07,0.5109666030817333,Risk,-0.11864747503555884,-23.91924189646364,0.5846645367412141,0.0047169811320754715,-0.5685198166006034,0.04127518485936128,0.0,0.999839117748741,0.0001608822512589684
zclip2,2011-08,0.5858991521632001,Risk,-0.058751861219887624,-12.122613715830276,0.36363636363636365,0.0015723270440251573,-0.7584952081189025,-0.08285941892949396,0.0,0.6783365975106661,0.3216634024893339
zclip2,2011-09,0.7924070631219775,Risk,0.07876133866014645,-7.933741609358291,0.2054140127388535,0.031446540880503145,1.0533443656724943,-0.1365310667223814,0.0,0.002170051838490141,0.9978299481615099
zclip2,2011-10,0.8900206068467625,Risk,-0.03222579979734985,-7.882660174514566,0.2761904761904762,0.006289308176100629,-0.5854050313383953,-0.05115424439360188,0.0,0.024731698856904915,0.9752683011430952
zclip2,2011-11,0.9337919477007928,Risk,-0.011783437933314267,-13.020185847949882,0.2854889589905363,0.018867924528301886,0.23451945788465103,-0.07140901812878174,0.0,0.04487342289035413,0.9551265771096459
zclip2,2011-12,0.9582056167573232,Risk,0.07123141823246693,-13.020185847949882,0.33490566037735847,0.009404388714733543,-0.3926258150680397,-0.07711183414770117,0.0,0.034761428372292694,0.9652385716277073
zclip2,2012-01,0.9603911764513469,Risk,0.03807155136815821,-13.661869861640385,0.44654088050314467,0.004702194357366771,-0.6948905468150861,0.00013734079217226375,0.0,0.07484652770925902,0.925153472290741
zclip2,2012-02,0.7535018421518285,Risk,-0.007984219154045014,-13.661869861640385,0.6572327044025157,0.006259780907668232,-0.5574684766853446,0.046407847367799133,0.0,0.90677498429538,0.09322501570462009
zclip2,2012-03,0.6294307538800732,Risk,-0.015913312648463407,-13.661869861640385,0.5220125786163522,0.010954616588419406,-0.25807927857301244,0.04221316966275463,0.0,0.9892806687833642,0.01071933121663586
zclip2,2012-04,0.8030468372531845,Risk,-0.06988936382815414,-11.493339096104327,0.38836477987421386,0.051643192488262914,2.0,0.031500741932268234,0.0,0.04667415874740883,0.9533258412525912
zclip2,2012-05,0.9012989139892827,Risk,0.005717499731487274,-7.3236472533480645,0.3213166144200627,0.050078247261345854,1.9298918278097272,-0.029407077981188294,0.0,0.0008980185492378025,0.9991019814507621
zclip2,2012-06,0.9388686644591453,Risk,0.015091601621011197,-7.3236472533480645,0.39184952978056425,0.0140625,-0.21450791787231632,-0.025556756071804798,0.0,0.04712317014198406,0.9528768298580159
zclip2,2012-07,0.9495772401437903,Risk,0.012290184859023556,-7.3236472533480645,0.3395931142410016,0.0171606864274571,-0.05333780800665535,-0.013657506765791227,0.0,0.07942836834312955,0.9205716316568704
zclip2,2012-08,0.91757120133687,Risk,0.0478132432884939,-7.3236472533480645,0.4507042253521127,0.014040561622464899,-0.2582062672654714,-0.003589130206397849,0.0,0.22886967494010063,0.7711303250598994
zclip2,2012-09,0.7335713042363718,Risk,-0.04215483540831033,-6.781851986112352,0.5774647887323944,0.014040561622464899,-0.27564872490514325,0.03794308130433076,0.0,0.9008571857282524,0.09914281427174765
zclip2,2012-10,0.6576169611489628,Risk,0.010899221353768418,-6.451672422199928,0.5007824726134585,0.029503105590062112,0.6346252417468876,-0.010632422558024934,0.0,0.8366747638768923,0.1633252361231077
zclip2,2012-11,0.6259793023945649,Risk,0.03318848549009101,-6.451672422199928,0.4546875,0.030959752321981424,0.6836628618449769,0.0028183782082578926,0.0,0.811316712719666,0.18868328728033393
zclip2,2012-12,0.5924037209130795,Risk,-0.017580985234935786,-12.331740126719692,0.48829953198127923,0.0046439628482972135,-0.9177185600794155,0.03729184304887848,0.0,0.8823437211368123,0.11765627886318776
zclip2,2013-01,0.5462130896255455,Risk,0.03290113395716787,-12.132306921640767,0.5351014040561622,0.018575851393188854,-0.07169621463077018,0.021832651438406066,0.0,0.9999550833239768,4.491667602321231e-05
zclip2,2013-02,0.5231065922305276,Risk,-0.010658811881641417,-12.132306921640767,0.6090342679127726,0.007739938080495356,-0.7353930415777099,0.05412612020521722,0.0,0.9999998103289807,1.8967101937929036e-07
zclip2,2013-03,0.511553334835672,Risk,-0.02042010443338027,-11.185651488465798,0.6319875776397516,0.009287925696594427,-0.6432641681788854,0.03556642853750416,0.0,0.9999998451183671,1.5488163283096742e-07
zclip2,2013-04,0.5057768028701567,Risk,0.01889055147974239,-11.021884452870378,0.6253869969040248,0.010819165378670788,-0.5107836015328493,0.010206728522246874,0.0,0.9999994581907173,5.418092827342529e-07
zclip2,2013-05,0.5028884034682763,Risk,-0.06882891440907302,-11.015218938396721,0.6873065015479877,0.0030864197530864196,-0.9548757932287263,0.021540732752069407,0.0,0.9999999918672082,8.132791739179781e-09
zclip2,2013-06,0.5014570598084606,Risk,0.02721490912433233,-4.77913215205239,0.4891640866873065,0.0015432098765432098,-1.0121075525760823,-0.04779646160269803,0.0,0.9999485677027102,5.1432297289691276e-05
zclip2,2013-07,0.5007295987027336,Risk,0.006441882241114527,-7.246142739958561,0.5681114551083591,0.007716049382716049,-0.6215215068378186,-0.014719593069165772,0.0,0.999995724805987,4.275194013009605e-06
zclip2,2013-08,0.5005470852659204,Risk,0.03664941969455038,-8.3866660186533,0.46367851622874806,0.01848998459167951,0.058321452167365374,-0.006923695813577788,0.0,0.9992708563417857,0.0007291436582143498
zclip2,2013-09,0.5002763264010133,Risk,0.016590219899681458,-8.3866660186533,0.5564142194744977,0.013846153846153847,-0.24350417644176162,0.02545937463204781,0.0,0.9999888649277879,1.1135072212128947e-05
zclip2,2013-10,0.5001431860517173,Risk,0.007280479951982111,-7.768226263366884,0.5246913580246914,0.013824884792626729,-0.265869607552965,0.039725518451936746,0.0,0.9999799085951574,2.00914048425936e-05
zclip2,2013-11,0.50008253783245,Risk,-0.016397144746090997,-7.727631580911054,0.4567901234567901,0.009188361408882083,-0.5328389289331391,0.04477692635325284,0.0,0.9999562207736342,4.377922636580179e-05
zclip2,2013-12,0.5003227116157232,Risk,-0.034897104715772675,-6.189405687248028,0.42592592592592593,0.019877675840978593,0.10738658942719491,0.028749479173697367,0.0,0.998874229202007,0.001125770797992957
zclip2,2014-01,0.7500667958540225,Risk,0.02000873983557061,-3.421768335813602,0.43143297380585516,0.010703363914373088,-0.4285886515897076,-0.005370800305059548,0.0,0.0003782398153566726,0.9996217601846434
