ym,logB_bull,logB_bear,lldiff,raw_dur,raw_plain,E_d_bear,frac_long,breadth,newlow,trend,d_breadth,d_newlow,diverg,kospi_ret,fcf_next,pb_FULL,exp_FULL,pb_NO_DURATION,exp_NO_DURATION,pb_NO_EMA,exp_NO_EMA,pb_NO_BOTH,exp_NO_BOTH
2018-03,-71.72418413623161,-15.98184052892622,-55.74234360730539,0.9999999987476601,0.9999999988515987,7.999999469025353,0.9999998905450096,0.4631241410902428,0.013410818059901655,0.0014204112093784366,0.05026300409117479,-0.015108874108500338,-2.110900723671985,0.028427655980584055,0.0435922051519012,0.999999994677871,0.2,0.9999999969503188,0.2,0.9999999987476601,0.2,0.9999999988515987,0.2
2018-04,-51.462927143311255,-11.279131539574797,-40.183795603736456,0.9999999988901652,0.9999999989289541,8.999999521759051,0.9999999094847829,0.5485193621867882,0.021836007130124777,0.02586194663557565,-0.0478745351779829,0.018221004870748365,-1.7341267500331934,-0.03672203696866427,-0.0008781628696645,0.9999999967840181,0.2,0.9999999979396365,0.2,0.9999999988901652,0.2,0.9999999989289541,0.2
2018-05,-83.59196314710083,-20.929769261684953,-62.662193885415874,0.9999999989181136,0.9999999989422297,9.999999557762225,0.9999999916947923,0.5160706201901313,0.0400355871886121,-0.013486506385806884,0.030817163968933137,0.008996450886317904,-2.348601774939509,-0.03998337875727398,-0.0936105275034941,0.9999999978510659,0.2,0.9999999984409331,0.2,0.9999999989181136,0.2,0.9999999989422297,0.2
2018-06,-98.20598521534964,-32.782090686200334,-65.42389452914931,0.9999999989902654,0.999999998992563,10.99999940813937,0.999999996697773,0.34523271577044734,0.08643617021276596,-0.055121105649671806,-0.11789142531979546,0.0730253521528643,-2.0948261784337032,-0.013270915469926647,0.0380728809965852,0.9999999984206656,0.2,0.999999998716748,0.2,0.9999999989902654,0.2,0.999999998992563,0.2
2018-07,-108.40386973152194,-25.92388508200205,-82.47998464951988,0.9999999989795177,0.9999999989831593,11.999999384197165,0.999999999,0.2802519118308592,0.013192612137203167,-0.0646651771331531,-0.268267450355929,-0.00864339499292161,-1.641246733708439,0.012033439753823538,-0.0179821797874026,0.9999999987000916,0.2,0.9999999988499537,0.2,0.9999999989795177,0.2,0.9999999989831593,0.2
2018-08,-84.31333308563805,-18.918367780686122,-65.39496530495192,0.9999999989557895,0.9999999989610932,12.999999407312082,0.9999999990000001,0.3263392857142857,0.016157205240174673,-0.04319894107003041,-0.18973133447584556,-0.02387838194843743,-1.3172118234487014,0.008691876707128454,-0.0246110137666372,0.9999999988279406,0.2,0.9999999989055235,0.2,0.9999999989557895,0.2,0.9999999989610932,0.2
2018-09,-66.62984926108537,-15.814373507706868,-50.8154757533785,0.9999999989057391,0.9999999989116483,13.999999445935268,0.999999999,0.339126559714795,0.02826086956521739,-0.02676937530992641,-0.006106156055652345,-0.05817530064754857,-1.0178129162807343,-0.1337476549186405,-0.1168507909332999,0.9999999988668398,0.2,0.9999999989085859,0.2,0.9999999989057391,0.2,0.9999999989116483,0.2
2018-10,-174.59287783853358,-57.18987266387911,-117.40300517465448,0.9999999989735192,0.9999999989736824,14.99999945146109,0.9999999990000001,0.10938194753223655,0.0622568093385214,-0.1564911710161133,-0.1708699642986226,0.04906419720131824,-1.5147819576653019,0.03309380642103732,0.0413158865531148,0.9999999989201795,0.2,0.9999999989411341,0.2,0.9999999989735192,0.2,0.9999999989736824,0.2
2018-11,-120.08605347179524,-31.904843396437904,-88.18121007535734,0.9999999989491224,0.9999999989466086,15.999999473768284,0.999999999,0.16474756421612047,0.020137103684661525,-0.10311455950389839,-0.16159172149816525,0.003979898444486853,-0.8616691942055189,-0.026620787987619576,-0.0436729834300328,0.999999998934651,0.2,0.9999999989438714,0.2,0.9999999989491224,0.2,0.9999999989466086,0.2
2018-12,-132.815779600399,-36.80596037850579,-96.00981922189321,0.9999999989451943,0.9999999989395059,16.999999495346398,0.999999999,0.140597539543058,0.02037351443123939,-0.11585041706123472,-0.198529020171737,-0.007887355133978001,-0.7879186342987916,0.0802581308836019,0.0860742586384069,0.9999999989399226,0.2,0.9999999989416886,0.2,0.9999999989451943,0.2,0.9999999989395059,0.2
2019-01,-21.407846560942595,-7.0039349091275405,-14.403911651815054,0.9999999523400098,0.999999980194427,17.99794417257962,0.9999999989375179,0.2903930131004367,0.004655099449851883,-0.021462696675266933,0.18101106556820012,-0.05760170988866952,-0.27482612075712204,-0.004267934704496712,-0.0197284950662423,0.9999999756399662,0.2,0.9999999895680578,0.2,0.9999999523400098,0.2,0.999999980194427,0.2
2019-02,-17.184201457150984,-5.936021150321651,-11.248180306829333,0.9999994659647196,0.9999997746447195,18.998029786835996,0.999999972848485,0.3305821025195482,0.0122517955217575,-0.01594087542600675,0.16583453830342776,-0.007885308162904026,-0.3930344619388052,-0.02494717277311076,-0.0127882119609274,0.9999997208023429,0.2,0.9999998821063887,0.2,0.9999994659647196,0.2,0.9999997746447195,0.2
2019-03,-15.89428193143744,-6.413961586446693,-9.480320344990748,0.9999962484796777,0.9999983559069715,19.998080741457265,0.9999997071282734,0.3720829732065687,0.02107037505267594,-0.02784397746559102,0.23148543366351068,0.0006968606214365486,-0.7486595168268576,0.02939274540771497,0.0360887759978909,0.9999979846410103,0.2,0.9999991190066801,0.2,0.9999962484796777,0.2,0.9999983559069715,0.2
2019-04,-12.883083988823678,-7.575427377719566,-5.307656611104112,0.9997382023774208,0.9998809868675534,20.998088729477722,0.9999979468362866,0.5578406169665809,0.013883045856121162,0.009009729462064546,0.26744760386614425,0.00922794640626928,-1.1586942710878436,-0.07344836888932471,-0.0672349722338542,0.9998680935092156,0.2,0.9999400529371167,0.2,0.9997382023774208,0.2,0.9998809868675534,0.2
2019-05,-23.69136620738828,-5.13492447844749,-18.55644172894079,0.9999999982571112,0.9999999986507652,21.996052865611347,0.9998996603456504,0.3471986417657046,0.028080469404861693,-0.05755215157558609,0.01661653924615636,0.015828673883104195,-0.9698532089642773,0.04353156003126646,0.0343575038570491,0.9999340458831634,0.2,0.999970025793941,0.2,0.9999999982571112,0.2,0.9999999986507652,0.2
2019-06,-15.46704552469427,-5.777419839645237,-9.689625685049034,0.999989078638154,0.999994704830214,22.99622298579289,0.9999039007664987,0.4523910283537876,0.04008350730688935,-0.007101519983515922,0.08030805514721889,0.019013132254213413,-0.7990157392973632,-0.049783660401832464,-0.0888019852259,0.9999615622606587,0.2,0.9999823653120775,0.2,0.999989078638154,0.2,0.999994704830214,0.2
2019-07,-29.375124988021348,-8.352584733054975,-21.022540254966373,0.9999999986804854,0.9999999988407354,23.99632906048541,0.9999053374582161,0.2799831081081081,0.0676629306766293,-0.04628444306771609,-0.2778575088584728,0.05377988482050814,-0.42563711270315846,-0.02803586396813429,-0.015989412932112,0.999980780470572,0.2,0.9999911820764065,0.2,0.9999999986804854,0.2,0.9999999988407354,0.2
2019-08,-31.469168135289063,-5.4391986058582384,-26.029969529430826,0.9999999988024583,0.9999999988990468,24.996478737058016,0.9999086868564363,0.2527379949452401,0.009488448844884489,-0.0671955097361137,-0.09446064682046451,-0.018592020559977204,-0.5525334456435347,0.04840964120898228,0.0523024925246462,0.9999903896365152,0.2,0.9999955904877267,0.2,0.9999999988024583,0.2,0.9999999988990468,0.2
2019-09,-25.53015075516604,-5.243634351126152,-20.286516404039887,0.9999999988360476,0.9999999989143366,25.996550027553365,0.9999128559835505,0.30908326324642554,0.028395061728395062,-0.017867039511590337,-0.14330776510736204,-0.01168844557849429,-0.1513780093840386,0.009902780425627533,-0.0516345635274035,0.9999951942362815,0.2,0.9999977947010317,0.2,0.9999999988360476,0.2,0.9999999989143366,0.2
2019-10,-21.826585649656536,-5.880976528662892,-15.945609120993645,0.9999999794489174,0.9999999885846718,26.996657956342546,0.9999979561870128,0.3073701842546064,0.023712183156173343,-0.008773354293174272,0.027387076146498268,-0.04395074752045596,-0.009572880637812753,0.002150239268313925,-0.0011432925981264,0.9999975868425994,0.2,0.9999988916428517,0.2,0.9999999794489174,0.2,0.9999999885846718,0.2
2019-11,-17.44164251493898,-6.3403930225725365,-11.101249492366444,0.9999970355558282,0.9999983937238287,27.99676708133375,0.9999980018424197,0.3045833333333333,0.032454361054766734,-0.0060845591303646295,0.05184533838809324,0.022965912209882245,0.045094325430925786,0.05254409231498869,0.0331479306141162,0.9999973111992138,0.2,0.9999986426833403,0.2,0.9999970355558282,0.2,0.9999983937238287,0.2
2019-12,-14.50811454449849,-6.52710054552681,-7.9810139989716795,0.9999491256304289,0.999972051492699,28.996828527608095,0.9999993399177735,0.39784500621632823,0.014118596208148447,0.04753831670836856,0.08876174296990269,-0.014276465520246615,0.3063656144433935,-0.035792414195787936,-0.0481178219070479,0.9999732184148213,0.2,0.9999853470880196,0.2,0.9999491256304289,0.2,0.999972051492699,0.2
2020-01,-6.436139197852703,-21.318832574081267,14.882693376228563,1.2942764326692407e-05,1.4426923950586227e-05,29.89486139242389,0.9982747855679299,0.3184818481848185,0.12701612903225806,0.009693605282830312,0.011111663930212123,0.10330394587608471,0.2645879386959803,-0.062293240424381,-0.061736681483043,0.49999308058957403,0.5,0.4999998870059851,0.5,1.2942764326692407e-05,1.0,1.4426923950586227e-05,1.0
2020-02,-24.610633472750425,-117.79253139523574,93.18189792248532,1.0206336714908839e-40,7.788236701277348e-41,1.0211105968766446e-31,1.5920657446044666e-36,0.2102015631427396,0.31023368251410155,-0.052737451993655156,-0.09438177019059371,0.2777793214593348,0.120220825623641,-0.11694455185185326,-0.1787914208908876,0.24999654029478702,0.75,0.24999994350299254,0.75,1.0206336714908839e-40,1.0,7.788236701277348e-41,1.0
2020-03,-25.287162551649867,-9.182377771419745,-16.104784780230123,0.999999984726,0.9999999802941297,0.999999999,1.2974427002376754e-45,0.14133986928104575,0.014883346741753822,-0.16232042770724772,-0.2565051369352825,0.000764750533605375,-0.7252783835438763,0.10994850358748165,0.1360470612750471,0.6249982625103936,0.4,0.6249999618985611,0.4,0.999999984726,0.2,0.9999999802941297,0.2
2020-04,-24.587367119899408,-11.617116815281491,-12.970250304617917,0.9999999561100631,0.9999999833543772,1.999999981119231,1.015011137923128e-45,0.3006085192697769,0.012459807073954984,-0.045317524689084815,-0.01787332891504162,-0.11455632195830308,-0.03917376228437941,0.04212446061941999,0.0851192607700717,0.8124991093102283,0.2,0.8124999726264692,0.2,0.9999999561100631,0.2,0.9999999833543772,0.2
2020-05,-57.60971127744913,-53.84200229735122,-3.7677089800979076,0.9997111369363262,0.9998291238955032,2.99999989580952,8.337760964789445e-46,0.4485679709560307,0.01201923076923077,0.0002933678401253365,0.23836640781329108,-0.29821445174487077,-0.5355539850467265,0.038790945746012495,-0.0255872504014709,0.9061051231232773,0.2,0.9061645482609861,0.2,0.9997111369363262,0.2,0.9998291238955032,0.2
