pred_month,cutoff,month_ret,real_bear,p_bear_2s,p_bear_3s
2023-08,2023-07-31T00:00:00,-2.898679482832678,0,0.008500575982729262,0.008535224692193664
2023-09,2023-08-31T00:00:00,-3.567696310446833,1,0.005401129910466109,0.00507347057602014
2023-10,2023-09-27T00:00:00,-7.589239775626777,1,0.009973664524515535,0.010053017125234175
2023-11,2023-10-31T00:00:00,11.295047385245628,0,0.12127291943443254,0.14587840231072044
2023-12,2023-11-30T00:00:00,4.7327914512986125,0,0.0063979107196076865,0.006334856380771923
2024-01,2023-12-28T00:00:00,-5.95756152499437,1,0.016858152882443078,0.015792050350226947
2024-02,2024-01-31T00:00:00,5.817572230802637,0,0.005327978035141929,0.002107210097429342
2024-03,2024-02-29T00:00:00,3.9460849828057754,0,0.007515776940084816,0.00648102377041273
2024-04,2024-03-29T00:00:00,-1.9867920523340188,0,0.005608777630604929,0.003591127949961829
2024-05,2024-04-30T00:00:00,-2.0631054974127316,0,0.06775497991023054,0.06773396416120746
2024-06,2024-05-31T00:00:00,6.117914813209069,0,0.023397957062362595,0.029326744728726515
2024-07,2024-06-28T00:00:00,-0.9696880532075847,0,0.0054496035555104,0.004794712659301161
2024-08,2024-07-31T00:00:00,-3.478551727212853,1,0.016739864099549272,0.01740301063104111
2024-09,2024-08-30T00:00:00,-3.0303157557248217,1,0.007109061936572735,0.0066588875142390355
2024-10,2024-09-30T00:00:00,-1.4314019330007755,0,0.5846000477210422,0.4619258383991213
2024-11,2024-10-31T00:00:00,-3.921522370126429,1,0.021604617704866075,0.01086252413922717
2024-12,2024-11-29T00:00:00,-2.2973123564838382,0,0.04476191535586035,0.04280041547491814
2025-01,2024-12-30T00:00:00,4.912715928504907,0,0.024052572020775893,0.02765347457041171
2025-02,2025-01-31T00:00:00,0.6121432841425634,0,0.010023450999446884,0.004483751494723471
2025-03,2025-02-28T00:00:00,-2.0396525364153484,0,0.7663208470787501,0.7075582323265346
2025-04,2025-03-31T00:00:00,3.0425770083210457,0,0.8099338070757126,0.7586577448961812
2025-05,2025-04-30T00:00:00,5.517455088033429,0,0.00632173258841843,0.005380045884922747
2025-06,2025-05-30T00:00:00,13.864929369746903,0,0.029367207926123188,0.030468052684834282
2025-07,2025-06-30T00:00:00,5.65615108884876,0,0.01945776464028148,0.013692049057811875
2025-08,2025-07-31T00:00:00,-1.8311826043181711,0,0.0057043034810320276,0.002229552696026908
2025-09,2025-08-29T00:00:00,7.488679795710262,0,0.005707840650247731,0.004507014752501672
2025-10,2025-09-30T00:00:00,19.941011588801793,0,0.041820278638297376,0.021999170758723156
2025-11,2025-10-31T00:00:00,-4.404380087872795,1,0.4672623424167775,0.5022715412212204
2025-12,2025-11-28T00:00:00,7.323907704836685,0,0.9032099512362153,0.8864558353296682
2026-01,2025-12-30T00:00:00,23.971267417636266,0,0.06725456299381678,0.03488869514820467
2026-02,2026-01-30T00:00:00,19.519520978992546,0,0.045202206140846204,0.029436527919140806
2026-03,2026-02-27T00:00:00,-19.084643404922964,1,0.9660987702991821,0.970737319984622
2026-04,2026-03-31T00:00:00,30.60707394429423,0,0.9999963826132388,0.7669779735076848
2026-05,2026-04-30T00:00:00,28.448510731373734,0,0.2640498367470866,0.25270549055412883
2026-06,2026-05-29T00:00:00,-3.212667712646855,1,0.9990442833095997,0.9978524245833693
